Row,RFXDC2,SPO11,HSPB7,CRX,SLIT3,SF3B1,POGZ,RANGAP1,PPA2,RASA3,MRC2,MAGEF1,CDYL,SPHK2,SIAH2,PRR5,CCNT1,TNRC6B,IL9,IGKV1-5,ST20,ASTN2,SDAD1,THTPA,HN1L,ATXN10,DVL3,PLK3,RCVRN,RPS6KA4,NIT1,KCNJ2,MYH13,ALG12,GPLD1,TTC28,FKBP1A,C22orf9,EHD1,MON1B,SLC39A6,LCMT2,MRE11A,RPS6KA3,SOHLH2,EIF5A2,MEX3C,SAMM50,PGS1,AKT1,COASY,MLLT1,SPAG6,APPL2,CIB2,SETBP1,CERK,EHF,TMEM123,ARID5B,PAX9,LPA,YEATS2,TEAD4,DHX9,TMEM110,PRKRIR,IGLL1,CYP2C18,CYP27A1,EIF2B5,CYB5R3,ZNF34,IGFBP5,EP300,C20orf121,MARCH6,EIF4G1,KCNB2,CSTF1,TMEM112B,ZNF770,NAGPA,PPP2R2D,NAPA,NDFIP1,SFRS10,SSX5,ALDH18A1,SEC31A,ACOT9,TNFRSF1A,GAP43,MC4R,LMO4,ANXA9,AP2M1,F10,PSMD2,STOM,KRT15,PHF21A,POLDIP2,SLMO2,SLC26A2,SOX21,PTPN9,HSPA1L,HSFX1,LARP6,MYST3,SNX1,PRPF40A,TEF,CLC,KRT18,SHARPIN,BRD1,RBBP7,ACTR6,PSPH,PITPNM1,ZNF480,SLCO4A1,FPGT,TRIM24,APOC4,SLC12A2,HMGA1,EPHB3,PIK3R1,PDLIM5,CROCC,SEPT9,ZFP36L2,LIPC,DUSP6,PHACTR2,IL6ST,IKBKG,CRYZ,WDR26,GUCY1B3,C11orf63,QRSL1,HDAC1,KIAA1324,MCCC1,ZNF133,CHRM2,PHF11,SLC47A1,TREH,FABP2,EVI1,PARP1,HCLS1,IL23A,SRC,KIAA0888,SERPINB9,NTRK1,CYP3A7,DHRS9,CENPF,LAMA3,XRCC2,LMAN1L,GDPD5,BTG1,COPB1,ATP8B4,KCNA10,MRPS35,TCL1B,KIAA1026,B3GNT4,MLYCD,TUG1,PCK1,UROD,TMEM24,FBXO42,ANGEL1,RNF208,DCUN1D4,UBE2J1,PTER,ATP7A,SEC22A,ENTPD5,DDB1,AHR,GPRC5D,TRMU,CA3,SCN2B,C21orf7,MAN1A1,EIF3G,TUT1,RABGAP1,TAOK3,HAPLN2,PDE4C,IDUA,KIF25,NCOR1,FLJ10292,CLEC11A,CACNA2D1,RS1,PSG5,IL27RA,TREX2,PAX7,KCTD17,AZU1,RIC3,C1orf56,SYN2,MID2,NARG1,USP10,FNTB,LAMB4,GPR45,SRPK3,ISG20L1,NFKB2,RNF24,RPS6KA5,GDI1,RAE1,QARS,MTUS1,GPR37L1,FSTL4,ITGA8,ADSS,CTSA,HIST1H2BJ,GRM5,CAMTA2,SLC38A3,RRAGD,GPS2,HIF1AN,XDH,PIAS2,MTG1,C22orf28,NR5A2,CRYBA4,KLHL24,CLK1,DCK,ECH1,CCDC40,FNDC8,TCN2,GABRA3,GAB1,ZFP2,TOP1,NBEA,ZNF512B,PNMA2,IL22,PRKAA2,THOC5,C19orf15,ST6GAL1,PPP4R2,DNAL4,ANKRD17,SERPINA5,NGFRAP1,LOC51145,ZNF576,NOVA1,ECE2,SLC12A4,SERPINB5,TRIM2,CASK,KIAA1822L,PUF60,GNAT2,MGLL,FABP6,ZNF192,ZBTB7C,TFAP2C,FES,IMPDH1,PTP4A2,C3orf58,MASP2,PCDHB8
TCGA.37.3792.01A,-0.29828,-1.740931,-1.100325,-1.287271,-0.69113,0.82295,0.157587,-1.615348,-0.872047,0.424403,-0.246809,-0.087893,-1.62574,-0.250612,-0.910746,-1.666828,0.347829,-1.765795,0.934262,-1.073183,0.516777,0.134827,-0.88935,-0.223085,-1.120658,-2.41705,-1.356353,1.237295,0.49653,-1.071437,0.23757,-0.511569,-0.514983,-1.438771,1.017202,-0.833124,-0.552721,-1.747445,1.474713,0.042097,-2.081159,-0.838736,0.202608,-0.186767,-0.568966,0.30047,-1.200307,-2.396595,0.837506,-1.436944,-0.278906,-0.935767,-0.320543,-1.172631,0.42402,-1.384259,-3.107558,-0.149822,0.119098,-2.305422,-0.676606,-0.524408,-1.071903,1.481958,-0.78499,1.202808,0.649508,-1.782259,-0.196643,-0.302177,-2.006592,-1.690682,-1.247242,-1.935662,-0.305827,0.142616,0.59385,-0.732192,-0.315117,0.835712,-0.555847,-0.566912,-0.296605,-1.708554,0.477776,1.203615,-0.288534,-0.079079,-1.313535,-0.258318,0.092542,2.255959,-0.546992,1.029937,-1.461175,2.634783,-1.523834,-0.993638,-1.346676,0.917047,-1.423722,0.441477,-0.257984,0.059716,0.479926,-0.370793,-0.057513,0.526261,-0.720951,0.217189,-1.121607,0.173236,0.815924,-0.08476,-0.685113,1.426133,-1.514458,-1.675676,-1.142149,-0.116249,-0.453693,-0.410405,1.133018,4.249507,0.840631,0.083079,0.853213,-1.109225,-1.288111,-1.431156,-0.843776,0.379854,-1.780065,-0.715979,-0.652936,-0.063585,1.408502,0.38699,3.75213,1.062605,0.197647,1.617305,-0.030353,0.43058,-1.827721,-1.420699,-1.547543,-1.395123,-1.111529,1.100655,2.118053,-0.798924,0.044998,-0.908042,-0.996882,-0.353364,0.532162,1.300205,-1.518562,1.4706,2.399137,0.068297,0.324485,-0.00442,1.033901,-0.814197,0.541824,-0.03709,0.886684,-0.788431,0.116212,3.112722,-2.054282,-0.695829,-0.523634,-1.653877,-0.669607,-1.637807,-0.814609,0.30359,-0.891939,-0.2223,-1.681403,-0.960304,-0.35563,-0.129076,-0.38669,1.005138,-1.491193,-0.380898,0.158826,-2.022241,0.799443,-0.658183,-1.323012,-0.452834,-1.146997,2.353274,0.99571,-1.388295,-0.191331,-0.519466,1.953164,0.228636,1.550454,1.504332,0.242273,0.250908,1.050123,0.365851,2.473025,-0.009981,-0.284677,2.531844,-0.088171,1.105302,-0.098866,0.434635,2.010816,-1.190796,-1.022741,-1.118129,0.15099,0.230229,-1.238939,0.302952,-0.169969,-0.484563,0.635796,2.199348,-0.705957,-1.424253,-0.176822,0.070694,-1.645243,-0.614122,-0.209524,-0.47974,-0.724454,-1.628332,0.517033,4.389152,-1.281309,-0.806066,-0.291261,-0.497083,-0.086911,-1.080617,1.088653,-1.51411,-0.385819,-0.751263,3.405834,0.155212,-1.342886,3.076449,0.300456,-1.266497,1.135708,-0.953036,1.613709,-1.269079,-0.820978,-0.934186,1.034184,-0.75486,-0.525944,0.574979,0.534342,-1.028941,-1.576675,1.313224,-1.197822,0.609577,-1.442667,-0.784908,-0.233488,-1.312004,0.928202,0.404042,-0.78179,0.874397,0.395648,-1.451708,-2.212889,-2.303458,0.117443,-1.628726,-1.133502,0.199714,-0.668304,1.053252,-0.138276,-2.050376,1.385729,-2.513978,1.40866,-1.377183,-0.076855,-0.884624
TCGA.37.4141.01A,-1.813345,3.170939,2.505167,1.696967,4.120033,-0.943076,-0.365552,-2.11475,0.482883,0.521805,-0.068799,-0.155954,-3.224965,-0.92702,-2.272918,-2.238836,-2.489147,-1.470627,-0.383501,-0.015183,2.446821,-0.165065,-1.650386,-0.37968,-0.470546,-2.231306,-0.80193,-0.374176,0.235194,-1.924405,-0.455041,-1.313483,2.456877,-1.305402,-0.432575,-1.065806,1.048677,-3.088807,-0.869928,1.614717,-1.212537,-0.823435,1.17269,-1.954341,-0.389859,-0.070304,-0.005511,-2.824151,-1.396708,-2.066012,-0.688714,1.214168,0.069574,-1.064573,1.122855,-1.237903,-1.03882,-1.557321,-1.143437,-1.259181,-0.832282,0.459742,-1.157965,0.120272,-2.597109,-1.460669,-0.77863,0.816523,-0.918517,-0.008019,-0.530992,-1.720275,-0.525369,-0.970992,-2.244317,-1.561352,0.132785,-2.225433,0.638545,-0.28927,-2.755622,-1.102136,-0.807751,-1.483405,-1.570033,0.079361,-1.139201,-0.729437,-1.215367,-1.177967,-0.058762,-4.061633,-0.628816,-0.891808,1.397172,0.47252,-0.663852,-0.145154,-0.545937,-2.650789,-2.400337,-0.902849,-1.680678,1.334688,-0.671381,-0.418178,0.081631,1.516547,0.104634,-1.043934,-0.91588,-2.159762,-0.889249,-0.091027,-0.206804,0.13103,-1.267987,-2.689636,0.001716,-0.885288,0.529291,-1.022043,-0.989748,-0.700534,1.349034,-0.611477,0.203433,-1.084575,-1.687808,-0.833101,-2.187708,-3.712338,-0.752613,-1.190009,-1.04319,1.567912,-0.280545,-0.332129,-1.492888,-1.349577,3.015876,-1.825881,-1.486856,-0.708003,-0.656552,-0.074852,-0.583723,-0.220614,0.203503,-0.466934,0.917697,-0.791954,2.007576,1.76326,-2.292446,-0.238968,-1.651354,1.035471,-1.844072,0.330615,0.880177,3.064991,2.855777,-1.639938,-1.126432,0.498238,-0.030706,-0.741801,-0.770231,-0.62898,-0.950707,-1.021188,1.579023,-2.523048,0.25409,-2.215719,-1.184992,-1.360879,-0.023887,0.043983,0.986472,-0.164069,-0.087406,0.246371,-1.063614,-0.998835,-0.848308,-2.012639,-0.705613,0.306167,-0.410009,0.098627,-0.891933,-0.820906,-1.024333,-0.245882,1.29868,-1.073494,2.51434,-0.91406,-0.267142,-1.39746,-1.913833,0.225557,-0.018432,0.876184,1.36598,-1.862136,-0.560958,0.168241,-2.155702,0.872048,-0.485106,-0.457374,0.28252,-1.075213,0.263225,1.51548,-1.05592,0.465033,4.134631,-1.814904,-2.534966,-1.361951,-1.16281,0.210343,2.663806,-0.410441,-0.917707,-0.221171,-1.478677,-1.973465,-0.184408,-0.079546,0.226395,-4.360231,1.215782,0.132775,-0.978604,-2.659188,-0.607243,-0.21067,1.867945,-0.797999,1.37617,-2.021757,-0.615511,-1.104184,-1.287855,0.116228,1.445509,0.24411,-0.443638,2.476356,-0.946835,-0.45115,0.505836,-1.189517,5.181504,2.833794,-1.894127,2.085017,-2.006523,3.003317,-0.844152,-0.424108,-0.794025,-0.113329,0.944483,1.028518,0.271881,-0.357391,-1.15408,-2.176854,-0.565316,-2.522053,0.763836,0.676809,-0.482933,-1.584098,0.102089,0.414976,0.992447,-3.470769,-2.753656,-2.725721,1.482022,-2.013098,2.306337,-1.376558,-1.339176,0.464416,-0.952471,-1.503288,-0.028416,-2.038081,-0.507398,-1.719247,1.929794,-0.593139
TCGA.51.4080.01A,-0.786054,0.829163,-1.184447,1.162687,-0.272804,-1.412342,-0.134481,-0.272012,1.298686,0.646658,-2.312856,0.29863,0.860575,-0.273798,1.497445,-0.461583,-2.509527,-0.615761,0.994709,-1.800436,-1.061592,-0.66861,1.618525,-0.326875,-1.674376,0.482693,-0.407325,-0.798157,-1.378453,-1.606864,-0.132169,1.049383,-0.038257,-0.362508,0.512717,1.812696,0.298003,-0.95407,-1.218558,-0.696006,0.065744,0.359452,1.748063,0.870069,0.54801,0.017565,0.814938,0.113226,1.264534,-1.004329,0.373903,1.429386,-0.616116,-0.465423,0.126463,0.40025,-0.812776,-1.627536,0.232822,-1.430731,0.5578,0.495836,-0.574177,0.051868,0.889472,-1.000841,0.492255,0.383178,1.221173,-0.889467,-0.55245,-1.810625,0.800612,-1.554412,0.060347,-0.94936,-1.218624,-1.191423,-0.520318,0.30308,-1.434112,0.16899,-2.007332,-1.259457,-0.280155,1.00398,-0.028857,0.340429,-1.534507,-0.675296,-0.438112,-1.965661,-0.535061,-0.233465,-0.397936,-0.343984,-1.515061,-0.725658,-0.413951,1.48989,0.778447,-1.075008,1.394917,1.728572,-0.827887,0.651091,-0.072919,-1.438996,-0.567594,0.006976,-1.487227,-0.024222,-2.462751,0.077908,-0.549204,0.872087,0.025185,0.36069,0.394592,-0.051242,1.311085,-1.029762,-0.294513,-0.715865,-0.631068,-0.141223,0.058673,-1.220917,0.973649,-1.102734,-1.813402,-0.216496,-0.411282,0.104674,-1.414287,0.002921,0.119215,-0.816147,-2.200869,-1.695845,-1.257826,1.412929,1.671353,1.146893,1.374295,-0.540395,1.275454,0.378785,-0.00406,0.267478,0.275616,-0.021342,0.671965,1.625211,-2.036787,1.59316,-2.385773,0.281544,-0.22007,-0.044928,-1.66945,0.961654,0.10897,-1.073662,0.531873,-0.711375,-0.883629,-0.011766,-0.896651,0.495062,0.441255,-0.729785,-0.034473,0.281758,-0.645375,-1.183099,-0.347799,0.435082,-0.116895,0.227359,-1.517169,0.522045,0.206521,1.469793,0.371182,0.272956,-1.436003,-3.206541,-0.612558,-1.050282,-1.305655,0.429485,0.935304,1.896824,-0.262728,-0.191173,0.070657,-0.066209,-1.093999,1.05169,-0.727372,0.837494,-2.098728,1.123876,-2.172301,-0.557835,0.527259,-0.31822,0.313046,-1.431972,-1.469876,-0.997213,-1.376415,-0.323459,0.310939,-0.467787,0.841589,-0.30623,-0.345282,3.800395,-0.156465,0.199735,-0.478166,-0.379152,-0.056526,0.356001,2.727456,-0.870872,-0.463695,-1.212137,-1.351296,-0.647075,-1.208463,0.152356,0.419285,0.474716,0.990277,1.078806,-1.481633,2.114195,-1.953838,-1.215633,-0.334378,-0.978192,1.249379,0.232607,-1.75881,-0.30162,-0.820636,0.783458,-0.046685,1.282568,0.132275,-0.027207,0.317945,0.493017,1.724201,-0.772011,1.313044,0.109625,-0.733292,0.363777,0.936751,0.218597,-1.714068,0.517541,0.233686,-1.133641,1.275118,0.416301,0.949851,-0.769318,-1.140745,-2.936981,0.868507,-0.455423,-0.159828,0.3248,0.446549,-0.447558,1.108269,-0.044355,-1.101175,0.495202,0.667159,-0.428847,-0.411921,0.57439,-0.647858,-1.427483,1.249046,0.904302,-0.786874,-0.306279,3.114251,-0.714592,-2.972118,0.687574,1.707261,-0.454915
TCGA.37.3789.01A,-1.279299,0.061226,-0.48392,-0.546054,-0.392212,-1.527607,-0.731226,-0.880487,0.036566,0.269235,-0.12347,-0.269599,0.142412,-1.330131,-0.578587,-0.299732,-0.629794,-0.925483,0.583415,-1.526259,1.581084,1.053744,2.923094,-1.526019,-0.092664,-0.942579,-0.096882,1.420152,-0.394946,1.871807,-0.531842,-0.879495,0.183735,-0.783126,0.118312,-1.815268,-0.695547,-0.261063,1.952987,-0.50582,-2.158514,0.18956,-0.160663,0.132892,-0.449,0.774598,0.715093,-1.3412,-0.656364,0.675828,-1.500453,0.866997,-0.614669,-0.38438,1.804139,-0.886094,0.547176,-0.684085,0.311591,-0.493945,0.453248,-0.039734,-0.068629,0.165504,-2.166318,0.186453,2.301851,-0.590046,-1.015437,-1.024702,0.208135,-0.479908,-0.393928,-1.099393,0.054255,0.838007,-2.926544,0.08678,-0.223744,-1.039657,-0.150865,-0.6839,-0.508053,0.691787,-0.534984,1.58755,0.105528,-1.009907,-0.788899,-0.106149,0.203524,-0.006719,-0.337513,-0.25108,-0.303466,-0.17571,-0.302192,-0.49891,0.4177,0.195237,-0.436469,-2.216678,-1.770799,0.060388,-0.743146,-1.374971,1.244732,-0.516205,0.584627,2.149722,0.553294,-0.622049,0.337446,0.310683,0.464753,0.129491,0.186327,-0.200885,-1.431428,-0.392786,0.572499,0.970654,-1.535507,0.865772,-0.792779,-2.401938,0.679261,1.284587,0.383578,0.713153,-0.937053,0.322553,0.228953,-0.63488,0.647319,-0.040872,1.475729,0.018558,-0.768515,-0.617261,-1.596991,-0.082073,0.435723,1.86261,-0.689176,0.881441,-0.779218,-0.364406,-0.038318,0.50779,0.252773,-0.996192,-0.030408,-0.701608,-2.115009,-2.163598,-0.509915,0.547768,0.409557,-0.34605,-0.757611,1.270486,0.230428,0.011946,-0.594398,2.144218,-0.003295,1.117297,0.751356,0.123885,1.071424,0.151528,0.080482,-0.563887,-0.172543,0.611163,-0.316243,-1.109905,-0.279839,-0.189187,0.950267,-0.02301,0.45017,-1.318428,-0.913816,0.489744,-0.509563,-0.927197,-1.18054,0.57076,-0.29233,1.038159,2.114448,-0.429295,0.465628,-0.291961,-0.194321,0.84195,-0.965461,-0.61429,0.405646,-0.510939,0.979355,0.255495,-0.145797,-1.58695,0.927798,-1.133861,-0.694524,-0.608351,-0.920095,-0.299499,-0.164304,0.259363,0.98093,-0.513276,-0.255893,0.741907,1.426508,-1.487064,-0.613399,-0.440288,0.479316,0.078356,-1.248484,0.466561,0.740165,-0.17139,1.91074,0.353827,-0.418961,-0.396504,-0.398315,-1.956934,-1.693585,-1.782672,1.632281,-0.178272,-0.853564,-1.234756,-1.522207,0.808774,0.274182,-0.594641,-0.072196,-1.057758,-1.598454,0.261004,1.480085,-1.20673,1.059481,-0.056823,-0.550675,0.461092,-0.333843,0.286554,1.009178,-2.550403,0.634456,-1.060428,0.37896,-0.987349,-0.392684,-0.522687,-0.331701,-1.155522,-1.561837,-0.515113,-0.42485,-0.754703,-0.073067,2.026552,-0.952329,-0.60542,-0.964922,1.653429,0.783664,-1.774056,0.278648,1.245021,-0.846966,-0.168406,1.42004,0.607761,-0.297395,0.713231,-0.08023,0.790862,-0.503161,0.745253,0.389829,0.643218,0.91775,-0.107503,1.244633,-1.571897,0.60811,-1.915544,1.104398,-0.534594
TCGA.51.4079.01A,-0.615821,2.143748,0.657485,2.654769,-0.010058,-1.400531,0.097441,-0.428035,-0.545284,0.591073,0.241106,0.326677,0.501036,-0.358284,0.00672,-0.380177,-1.899091,-0.103654,-0.859527,1.202685,0.723339,-0.325317,-0.094318,-1.467736,0.504234,-1.275556,0.060245,0.708623,-1.114247,0.997691,1.066947,-0.578849,0.966962,-0.577596,-0.123934,-0.92312,0.925359,0.027836,-0.212856,-0.457236,-0.487091,-0.88732,-2.211118,-1.347878,0.048234,-0.659401,0.415781,-0.78064,-0.505026,-0.834,0.424012,2.024626,-0.651312,-0.251591,-0.380075,-0.461292,-0.736391,-0.536245,-0.861144,-1.491639,-0.341217,-0.73373,-0.500238,0.221786,-0.846405,0.255607,-2.536713,2.051471,0.312504,-0.702776,-0.26011,-0.734894,-1.90863,1.22041,0.803495,-1.215251,-0.607032,-0.392058,-0.922881,-0.650376,-0.670751,-0.332467,0.698098,-1.426723,0.422147,-0.964951,0.615199,-0.184341,-1.509459,-0.230474,-1.424408,0.375978,1.135395,-1.158214,0.213976,-0.130241,-1.028023,0.232656,-0.335111,0.412371,1.001006,-1.506221,0.271045,-0.201195,-0.409455,-0.033475,0.755478,-1.362576,-0.696461,-0.58746,-0.665421,0.165477,1.506492,0.327042,-0.804727,0.892058,-0.771119,0.24192,-2.308206,-0.806451,1.026543,-0.450885,-0.866966,-0.045551,0.348469,-0.245119,0.751084,-0.767031,0.875242,0.326357,-0.839961,0.287557,-0.932289,0.758114,0.440314,0.366954,1.428978,-0.214714,-1.729936,0.20728,0.868362,-1.452877,-0.58728,-0.917996,0.289959,0.233182,-0.552427,-1.187033,-0.637948,0.038954,-0.729764,1.231009,-0.526306,1.022065,-0.365237,-1.770213,-0.709896,-0.487789,0.504168,-0.475284,0.097165,1.607879,-0.206073,0.996435,-0.054504,1.303783,-1.64369,0.058281,-0.801555,0.882216,0.31227,-0.909345,-0.170671,-0.166692,-0.161338,-0.151917,0.584071,-0.735759,-0.317409,0.083408,-0.353114,-0.931198,-1.280054,-0.358972,0.103835,-0.861415,-0.703057,0.21803,-0.384272,-0.667687,-1.027151,0.246319,1.085224,3.610255,-1.868888,-0.295816,-1.126116,-0.472558,-0.913629,-0.430878,-0.4598,0.655033,1.342852,0.043839,-0.850436,-0.498577,0.451914,0.9927,0.275213,-0.286504,-0.259329,-0.553764,-0.496893,0.585244,-0.264902,1.328837,-0.132662,0.829853,-0.602818,0.995042,-0.830952,-0.601018,-1.010407,-1.947795,-0.866893,0.695826,0.191646,-0.163819,-0.299953,-0.563284,0.742691,-0.220225,-0.408495,-0.021221,-1.026601,0.252516,0.192214,1.056399,-1.369019,-1.194057,-0.210569,1.328454,-0.268685,-0.137822,0.779016,-0.000941,0.32963,-0.373967,-1.179971,-1.221705,-1.804452,-0.504255,-0.741443,0.876133,-1.086414,-0.124551,-1.343867,-0.154666,1.518692,0.376584,-1.156052,-0.282028,-0.774174,-0.876492,-0.462915,-0.478351,-0.329091,-0.556784,0.030056,0.469392,-1.143372,-0.686004,-0.065329,-2.306465,0.133097,-0.495556,-0.159544,-0.435053,1.285266,0.051932,-0.482962,0.138769,0.115147,0.637888,0.147798,-0.602954,-0.321521,-1.084485,-0.11822,0.078314,-1.1476,-0.692109,-0.806136,-0.826127,-0.781424,0.554096,0.17221,-0.282834,-1.549443,1.182878
TCGA.22.4596.01A,-0.701527,0.748582,-0.407602,-0.102609,1.766186,-0.144091,0.039838,-1.540017,0.927623,-1.208025,0.93296,-1.466379,-0.784748,-0.195794,-1.609215,-0.716122,-0.408866,-0.59672,0.511739,1.66254,0.895031,-0.247381,0.520331,-0.589005,-0.556247,-0.305602,-1.344667,1.296721,-0.934228,-0.129108,-0.847006,0.061494,-0.25197,-1.021348,-0.542982,0.163721,-0.449951,-0.30572,0.7863,0.910605,-0.437646,-1.112647,-1.548743,0.626497,-0.174468,-1.231039,-0.826503,-0.951158,-0.105542,-0.054182,-1.434,0.053183,3.01342,-0.170672,-1.256106,-0.565737,-0.020437,-0.068884,0.143075,0.298209,-0.668933,-0.93896,-1.699017,-0.495844,-0.401595,1.152862,-0.276148,-0.067339,-0.970915,1.327874,-1.707562,0.568693,-0.00973,0.059577,-0.447623,-1.059179,0.090341,-0.797213,-0.502007,-0.781868,-0.218178,-0.562642,0.368362,-1.186883,-0.353464,2.438338,-2.265751,-0.926421,1.230023,1.579025,0.683253,0.380536,-0.686383,0.18974,-0.587639,-0.077687,-1.031522,1.335291,-1.437552,1.489516,-1.502529,0.953945,-0.83952,0.108331,0.284163,-1.010417,-0.503249,0.982893,-1.243039,-1.097189,0.595423,-0.312615,-0.973832,-1.189185,2.21045,-0.358468,1.741981,-0.297097,-1.69351,-0.252096,0.240602,1.094354,-0.265767,0.390164,0.05024,0.161961,-0.264232,-0.408319,-2.033969,-0.806645,0.338182,0.366873,-0.201508,-0.224865,0.734158,0.081224,1.902111,0.96285,1.163371,-1.06311,1.635109,-0.381801,0.735549,2.034199,0.169237,-1.349413,-0.259597,-1.253805,-1.134656,0.229594,1.224941,-0.137772,0.434802,-0.945655,-0.412759,-0.517961,0.822673,-0.725806,-0.531298,-1.740971,0.332824,-0.347786,-0.44376,2.043052,-1.385296,-0.617769,-0.498165,-0.059215,0.844219,-0.455692,0.051062,2.500455,-2.983785,-0.450807,0.206853,-0.838923,-0.385223,0.456302,-0.771643,-0.015133,0.213093,2.228799,-0.101869,-0.903825,-1.803351,-0.173395,1.505019,0.466883,-0.303819,-0.991663,-0.423247,-1.507338,0.854316,-0.716611,-0.646026,0.390765,-0.855619,1.175186,1.654867,0.298081,-2.330543,-0.337416,1.937111,-1.4371,-0.061848,1.528931,0.87846,0.27215,-1.44173,-0.16073,0.0244,-0.2365,-0.370245,1.007952,-1.303267,0.907925,-0.090738,1.090973,-0.693823,-0.869168,-0.957697,-1.48974,-0.189336,-0.458271,-1.22274,-0.478157,-0.171585,-0.899691,-0.593567,-0.406878,0.743623,-1.01986,0.093763,-2.235028,1.012823,0.207201,-0.351468,0.617302,2.244683,-0.421659,1.173021,-0.819289,-0.694771,1.999515,0.094326,0.509962,-0.251355,-0.576992,3.001328,-0.721203,-1.638718,-1.316538,1.798142,0.348969,-0.944336,0.468408,-0.235513,-1.127686,-0.689564,0.011592,0.872721,-1.12031,-1.167252,2.14448,0.424015,1.172924,-0.079664,2.860151,-0.876044,-1.371254,-0.273048,0.561506,0.590542,1.101723,0.562698,-0.122332,-0.691538,-1.363703,0.464649,-0.981666,-0.105744,-1.530823,-1.07884,-1.807335,0.232131,-0.374156,4.013747,-0.052267,-0.500274,1.657578,1.498754,0.391122,-0.229505,-0.997111,0.752346,1.222125,1.78527,-1.157874,0.214921,-0.467193
TCGA.66.2755.01A,0.272908,-1.533092,-1.061024,1.018216,-0.131347,-1.558992,0.769084,1.337907,0.942689,-0.345264,0.10966,-2.205573,0.777005,0.83866,-0.34156,2.148898,-0.724931,-0.513413,0.85288,-0.087326,1.394323,-0.707452,-0.208454,-0.698122,0.532907,0.823642,-0.651467,0.710665,0.575845,-0.742516,-0.749006,0.410463,-0.264964,-0.30986,-0.67206,0.153863,0.961713,0.861021,2.015417,-1.511054,0.388924,-1.591733,0.737827,-0.957815,-0.012469,-1.336003,0.304681,0.006849,0.064313,-1.142216,-0.829971,-0.400056,-0.408238,-1.806135,-0.800959,-0.54306,2.10526,-1.202017,1.387735,0.420717,-0.878953,0.316348,0.110194,0.338632,0.596247,-0.454246,0.736657,0.485979,-1.034602,0.627077,0.097506,0.189457,-0.023679,-2.004649,0.687725,-1.348531,-0.647524,-0.034932,1.042882,-0.730164,-0.320812,-0.521095,1.061489,0.724361,-0.268508,-1.218738,0.04371,-1.134832,1.94392,0.876827,0.109977,-1.00788,1.171215,-0.956064,-0.590071,-0.703457,-0.404812,-0.504051,0.219286,0.170139,-0.41186,0.468188,0.232941,0.227167,-1.135886,-0.338464,-0.073846,0.396684,0.25626,1.126988,-0.193043,-0.17134,0.917226,-0.560579,-0.66055,-1.562667,-0.348929,0.877825,-0.6745,1.10535,1.785157,-0.532303,-1.206276,-0.292806,-0.326416,1.817671,-0.701609,-0.535633,-0.900267,-1.850828,-0.091002,-1.584356,-0.405929,0.256774,0.488397,-0.124936,-0.205736,-0.428634,-0.284939,0.10902,1.636028,0.142257,1.670652,-0.114297,1.415103,-0.797687,-1.153225,0.164253,-0.913627,0.022661,1.563684,-0.78414,-0.347909,-1.263781,-1.259866,3.190373,0.340316,1.579696,-0.526563,-1.252627,1.871955,-1.069337,0.539692,-1.590892,1.363799,-0.835257,0.658661,-0.746952,0.382711,0.943345,0.47061,-0.809113,-0.710318,-0.00839,-0.428912,0.363313,0.212552,-0.689089,-0.760722,-0.469858,-0.625313,0.750948,-0.193856,0.01556,-0.868107,-1.433136,0.519238,0.451008,-1.477672,0.66521,-1.039701,-0.328441,0.507712,-0.614188,1.215865,-0.76505,-0.596935,0.469916,-0.37882,0.29713,-0.531784,-0.002024,0.077895,-1.113022,0.194069,-0.783832,5.695012,1.345115,0.650069,-0.291358,-0.093664,0.114044,-0.276487,0.44631,-0.090241,-0.508397,2.599154,-0.263938,-1.112012,-1.213598,-0.674956,-1.786407,0.471042,-0.899008,-0.338569,0.817854,0.039743,-0.745759,-1.604317,2.748929,-1.05399,-1.54646,-0.483931,-1.451131,0.620193,-1.345307,0.933734,0.612493,-1.21513,0.231326,-0.926085,-1.102506,-0.837852,-0.232435,1.827203,-0.407358,-0.213065,-0.476399,-0.578268,0.104932,0.131324,1.234905,0.206805,-0.187004,-0.494683,-0.307176,0.738878,0.419602,0.393769,-0.667583,-1.134119,-1.040346,-1.324963,-0.211554,-0.71125,-0.156734,-0.50113,-0.723069,-1.54671,-1.405526,-0.005284,-0.134054,-0.675531,0.596422,0.715968,0.286313,-0.064523,-0.253903,-0.610361,-0.372974,1.023426,-1.394926,-0.115717,-0.902715,-0.809416,-0.487003,-0.240401,0.086954,1.151998,-1.162933,1.777913,-0.921641,-1.014145,0.829848,0.347935,-0.059541,-0.151574,0.194247,0.81799,-0.84701
